device_id,total_txns,fraud_txns,fraud_value,linked_accounts,device_type
771.0,54,1,38.55,1,mobile
772.0,121,1,39.71,1,desktop
773.0,117,0,0.0,1,tablet
774.0,123,1,30.14,1,mobile
775.0,122,2,248.23,1,desktop
776.0,72,0,0.0,1,mobile
777.0,59,0,0.0,1,desktop
778.0,120,0,0.0,1,mobile
779.0,39,0,0.0,1,desktop
780.0,78,0,0.0,1,desktop
781.0,117,2,863.46,1,mobile
782.0,121,0,0.0,1,mobile
783.0,68,0,0.0,1,mobile
784.0,57,0,0.0,1,mobile
785.0,39,0,0.0,1,mobile
786.0,80,0,0.0,1,mobile
787.0,44,0,0.0,1,desktop
788.0,42,2,455.34000000000003,1,mobile
789.0,16,0,0.0,1,desktop
790.0,31,0,0.0,1,mobile
791.0,119,0,0.0,1,mobile
792.0,119,0,0.0,1,mobile
793.0,26,1,297.34,1,mobile
794.0,53,0,0.0,1,mobile
795.0,32,0,0.0,1,mobile
796.0,118,0,0.0,1,desktop
797.0,83,0,0.0,1,mobile
798.0,33,0,0.0,1,mobile
799.0,124,0,0.0,1,mobile
800.0,129,0,0.0,1,desktop
801.0,24,0,0.0,1,mobile
802.0,32,0,0.0,1,mobile
803.0,25,0,0.0,1,mobile
804.0,22,0,0.0,1,mobile
805.0,19,0,0.0,1,desktop
806.0,67,0,0.0,1,mobile
807.0,146,0,0.0,2,mobile
808.0,21,0,0.0,1,mobile
809.0,51,0,0.0,1,mobile
810.0,19,0,0.0,1,desktop
811.0,43,0,0.0,1,mobile
812.0,71,2,57.67,1,tablet
813.0,49,0,0.0,1,mobile
814.0,122,0,0.0,1,mobile
815.0,125,0,0.0,1,mobile
816.0,136,1,271.46,1,mobile
817.0,56,1,25.74,1,mobile
818.0,76,0,0.0,1,mobile
819.0,92,0,0.0,1,desktop
820.0,34,1,23.36,1,mobile
821.0,45,0,0.0,1,mobile
822.0,85,1,19.53,1,desktop
823.0,117,0,0.0,1,mobile
824.0,134,2,17.7,1,desktop
825.0,23,1,143.77,1,mobile
826.0,80,0,0.0,1,desktop
827.0,47,1,55.6,1,desktop
828.0,20,0,0.0,1,mobile
829.0,55,1,77.64,1,mobile
830.0,134,1,21149.15,1,mobile
831.0,125,0,0.0,1,mobile
832.0,70,0,0.0,1,mobile
833.0,41,0,0.0,1,mobile
834.0,21,0,0.0,1,mobile
835.0,68,0,0.0,1,desktop
836.0,52,0,0.0,1,desktop
837.0,57,1,531.44,1,desktop
838.0,67,2,856.66,1,mobile
839.0,38,0,0.0,1,mobile
840.0,61,2,1478.26,1,mobile
841.0,18,0,0.0,1,mobile
842.0,82,1,247.35,1,mobile
843.0,46,0,0.0,1,desktop
844.0,69,0,0.0,1,desktop
845.0,54,1,18.8,1,mobile
846.0,54,0,0.0,2,mobile
847.0,114,1,54.28,1,desktop
848.0,132,0,0.0,1,mobile
849.0,112,1,1008.19,1,desktop
850.0,108,0,0.0,1,desktop
851.0,34,0,0.0,1,mobile
852.0,77,1,39.28,1,desktop
853.0,123,0,0.0,1,desktop
854.0,28,1,110.97,1,tablet
855.0,28,2,773.73,1,desktop
856.0,79,0,0.0,1,desktop
857.0,116,1,114.24,1,desktop
858.0,25,0,0.0,1,desktop
859.0,92,0,0.0,1,tablet
860.0,128,0,0.0,1,desktop
861.0,131,0,0.0,1,mobile
862.0,135,0,0.0,1,mobile
863.0,7,0,0.0,1,mobile
864.0,99,0,0.0,1,mobile
865.0,124,2,119.96000000000001,1,desktop
866.0,131,0,0.0,1,mobile
867.0,32,0,0.0,1,mobile
868.0,96,1,11.2,1,mobile
869.0,102,0,0.0,1,mobile
870.0,23,1,62.23,1,mobile
871.0,41,1,255.95,1,mobile
872.0,59,0,0.0,1,mobile
873.0,36,2,101.24000000000001,1,mobile
874.0,72,0,0.0,1,tablet
875.0,77,0,0.0,1,mobile
876.0,38,0,0.0,1,mobile
877.0,121,1,1478.04,1,mobile
878.0,132,2,418.71000000000004,1,tablet
879.0,136,1,10.27,1,mobile
880.0,146,0,0.0,1,desktop
881.0,125,1,50.53,1,mobile
882.0,31,0,0.0,1,mobile
883.0,86,0,0.0,1,desktop
884.0,69,0,0.0,1,mobile
885.0,176,1,152.66,2,desktop
886.0,105,0,0.0,1,desktop
887.0,83,1,264.8,1,desktop
888.0,44,0,0.0,1,desktop
889.0,133,0,0.0,1,mobile
890.0,106,1,22.62,1,mobile
891.0,117,1,11.6,1,mobile
892.0,27,0,0.0,1,desktop
893.0,96,1,47.59,1,desktop
894.0,72,2,24.89,1,mobile
895.0,37,0,0.0,1,desktop
896.0,141,0,0.0,1,desktop
897.0,105,1,132.25,1,desktop
898.0,28,0,0.0,1,mobile
899.0,81,0,0.0,1,mobile
900.0,42,0,0.0,1,mobile
901.0,113,1,24.39,1,desktop
902.0,65,0,0.0,1,mobile
903.0,62,0,0.0,1,mobile
904.0,102,1,384.06,1,mobile
905.0,114,0,0.0,1,mobile
906.0,133,0,0.0,1,mobile
907.0,112,0,0.0,1,desktop
908.0,36,0,0.0,1,mobile
909.0,87,1,107.56,1,mobile
910.0,139,1,3466.05,1,desktop
911.0,119,3,188.73,1,mobile
912.0,101,2,6355.73,1,mobile
913.0,57,1,13.87,1,mobile
914.0,69,0,0.0,1,mobile
915.0,120,1,65.91,1,mobile
916.0,53,0,0.0,1,mobile
917.0,80,0,0.0,1,desktop
918.0,124,1,40.0,1,mobile
919.0,138,0,0.0,1,mobile
920.0,112,2,79.53,1,mobile
921.0,171,1,176.39,2,mobile
922.0,37,0,0.0,1,desktop
923.0,53,1,85.06,1,mobile
924.0,122,2,30.96,1,mobile
925.0,140,0,0.0,1,desktop
926.0,123,0,0.0,1,desktop
927.0,137,2,395.81,1,desktop
928.0,120,0,0.0,1,desktop
929.0,146,0,0.0,1,mobile
930.0,34,0,0.0,1,tablet
931.0,87,2,396.77,1,desktop
932.0,61,1,187.46,1,mobile
933.0,53,2,574.05,1,mobile
934.0,103,2,64.25999999999999,1,mobile
935.0,112,2,133.77,1,mobile
936.0,122,0,0.0,1,mobile
937.0,68,1,101.18,1,desktop
938.0,30,0,0.0,1,mobile
939.0,27,0,0.0,1,desktop
940.0,117,0,0.0,1,desktop
941.0,135,0,0.0,1,mobile
942.0,88,1,2.37,1,desktop
943.0,47,0,0.0,1,desktop
944.0,118,0,0.0,1,mobile
945.0,131,1,156.26,1,desktop
946.0,43,0,0.0,1,desktop
947.0,15,0,0.0,1,mobile
948.0,58,0,0.0,1,mobile
949.0,113,0,0.0,1,tablet
950.0,126,0,0.0,1,mobile
951.0,29,0,0.0,1,mobile
952.0,100,0,0.0,1,mobile
953.0,132,2,171.6,1,mobile
954.0,142,0,0.0,1,desktop
955.0,82,0,0.0,1,desktop
956.0,36,0,0.0,1,mobile
957.0,45,0,0.0,1,desktop
958.0,49,0,0.0,1,desktop
959.0,77,0,0.0,1,tablet
960.0,49,1,5.59,1,desktop
961.0,122,1,34.56,1,desktop
962.0,108,1,200.36,1,mobile
963.0,43,0,0.0,1,desktop
964.0,18,0,0.0,1,desktop
965.0,37,0,0.0,1,desktop
966.0,44,0,0.0,1,mobile
967.0,65,0,0.0,1,desktop
968.0,120,0,0.0,1,mobile
969.0,42,0,0.0,1,mobile
970.0,87,0,0.0,1,mobile
971.0,127,0,0.0,1,desktop
972.0,40,0,0.0,2,mobile
973.0,28,0,0.0,1,mobile
974.0,48,1,15.93,1,mobile
975.0,18,0,0.0,1,mobile
976.0,103,0,0.0,1,mobile
977.0,32,0,0.0,1,mobile
978.0,72,0,0.0,1,mobile
979.0,118,0,0.0,1,desktop
980.0,66,0,0.0,1,mobile
981.0,63,0,0.0,2,mobile
982.0,124,3,405.94,1,desktop
983.0,113,0,0.0,1,mobile
984.0,64,0,0.0,1,mobile
985.0,54,1,6.41,1,desktop
986.0,56,0,0.0,1,tablet
987.0,74,0,0.0,1,desktop
988.0,114,1,18.89,1,desktop
989.0,125,1,61.86,1,mobile
990.0,117,0,0.0,1,mobile
991.0,113,1,85.41,1,mobile
992.0,113,0,0.0,1,desktop
993.0,43,0,0.0,1,mobile
994.0,79,1,794.99,1,tablet
995.0,119,1,61.9,1,desktop
996.0,119,1,69.64,1,mobile
997.0,113,0,0.0,1,desktop
998.0,92,2,1011.48,1,desktop
999.0,111,3,211.57999999999998,1,mobile
1000.0,37,0,0.0,1,mobile
1001.0,79,1,8.78,1,mobile
1002.0,119,1,507.96,1,mobile
1003.0,111,3,1020.0,1,mobile
1004.0,246,1,680.8,2,mobile
1005.0,123,1,544.96,1,mobile
1006.0,55,0,0.0,1,desktop
1007.0,57,0,0.0,1,desktop
1008.0,51,0,0.0,1,desktop
1009.0,65,0,0.0,1,mobile
1010.0,95,0,0.0,1,mobile
1011.0,25,0,0.0,1,desktop
1012.0,122,0,0.0,1,desktop
1013.0,130,1,2.71,1,mobile
1014.0,110,0,0.0,1,desktop
1015.0,39,1,34.7,1,desktop
1016.0,91,0,0.0,1,desktop
1017.0,112,1,114.16,1,mobile
1018.0,92,2,1316.2,1,mobile
1019.0,47,0,0.0,1,desktop
1020.0,27,0,0.0,1,mobile
1021.0,94,0,0.0,1,mobile
1022.0,3,0,0.0,1,desktop
1023.0,13,0,0.0,1,mobile
1024.0,82,1,31.72,1,mobile
1025.0,47,0,0.0,1,mobile
1026.0,112,2,469.33,1,mobile
1027.0,39,0,0.0,1,desktop
1028.0,70,0,0.0,1,mobile
1029.0,126,0,0.0,1,mobile
1030.0,78,0,0.0,1,mobile
1031.0,33,1,124.02,1,mobile
1032.0,20,0,0.0,1,mobile
1033.0,95,1,27.09,1,mobile
1034.0,63,0,0.0,1,mobile
1035.0,56,0,0.0,1,desktop
1036.0,106,0,0.0,1,mobile
1037.0,33,0,0.0,1,mobile
1038.0,100,1,4568.54,1,mobile
1039.0,118,0,0.0,1,desktop
1040.0,129,0,0.0,1,mobile
1041.0,155,1,1269.81,1,desktop
1042.0,114,0,0.0,1,mobile
1043.0,125,0,0.0,1,mobile
1044.0,91,1,137.77,1,tablet
1045.0,24,0,0.0,1,mobile
1046.0,141,0,0.0,1,mobile
1047.0,43,0,0.0,1,desktop
1048.0,76,1,257.94,1,desktop
1049.0,108,1,48.95,1,mobile
1050.0,16,0,0.0,1,mobile
1051.0,105,0,0.0,1,mobile
1052.0,17,0,0.0,1,mobile
1053.0,79,1,13.46,1,mobile
1054.0,18,0,0.0,1,mobile
1055.0,132,0,0.0,1,mobile
1056.0,12,0,0.0,1,tablet
1057.0,8,1,354.13,1,mobile
1058.0,86,0,0.0,1,mobile
1059.0,44,0,0.0,1,tablet
1060.0,85,3,262.86,1,mobile
1061.0,113,1,15.38,1,tablet
1062.0,114,0,0.0,1,mobile
1063.0,59,0,0.0,1,mobile
1064.0,42,2,6.52,1,mobile
1065.0,15,0,0.0,1,mobile
1066.0,125,0,0.0,2,desktop
1067.0,37,0,0.0,1,mobile
1068.0,115,1,1694.19,1,mobile
1069.0,271,0,0.0,2,mobile
1070.0,123,1,14.02,1,mobile
1071.0,114,1,14.13,1,desktop
1072.0,117,0,0.0,1,mobile
1073.0,9,0,0.0,1,desktop
1074.0,58,0,0.0,1,desktop
1075.0,46,0,0.0,1,desktop
1076.0,20,0,0.0,1,mobile
1077.0,101,1,94.45,1,mobile
1078.0,117,0,0.0,1,mobile
1079.0,115,0,0.0,1,mobile
1080.0,131,0,0.0,1,mobile
1081.0,160,0,0.0,2,desktop
1082.0,28,0,0.0,1,desktop
1083.0,38,2,585.84,1,desktop
1084.0,88,2,64.6,1,desktop
1085.0,99,0,0.0,1,mobile
1086.0,32,1,85.86,1,desktop
1087.0,69,3,759.8399999999999,1,mobile
1088.0,63,3,658.25,1,mobile
1089.0,114,0,0.0,1,mobile
1090.0,121,0,0.0,1,mobile
1091.0,52,0,0.0,1,mobile
1092.0,49,0,0.0,1,desktop
1093.0,40,0,0.0,1,mobile
1094.0,56,0,0.0,1,tablet
1095.0,62,0,0.0,2,desktop
1096.0,65,1,217.35,1,mobile
1097.0,14,0,0.0,1,mobile
1098.0,115,1,19.74,1,mobile
1099.0,122,0,0.0,1,mobile
1100.0,125,2,218.15,1,mobile
1101.0,90,0,0.0,1,mobile
1102.0,37,0,0.0,2,mobile
1103.0,124,0,0.0,1,mobile
1104.0,120,1,150.95,1,desktop
1105.0,54,4,1890.46,1,desktop
1106.0,78,1,141.37,1,tablet
1107.0,114,0,0.0,1,mobile
1108.0,98,1,1118.18,1,mobile
1109.0,34,0,0.0,1,tablet
1110.0,127,0,0.0,1,desktop
1111.0,58,1,88.52,1,mobile
1112.0,57,1,6.64,1,mobile
1113.0,68,1,366.11,1,mobile
1114.0,5,0,0.0,1,mobile
1115.0,46,1,11.72,1,mobile
1116.0,2,0,0.0,1,mobile
1117.0,139,1,2047.2,1,mobile
1118.0,44,0,0.0,1,mobile
1119.0,46,1,107.27,1,desktop
1120.0,45,0,0.0,1,mobile
1121.0,62,1,328.9,1,mobile
1122.0,55,0,0.0,1,mobile
1123.0,57,1,158.69,1,mobile
1124.0,67,1,1155.26,1,mobile
1125.0,80,0,0.0,1,mobile
1126.0,36,0,0.0,1,mobile
1127.0,137,1,34.0,1,mobile
1128.0,122,2,383.01,1,mobile
1129.0,105,0,0.0,1,mobile
1130.0,93,3,1344.77,1,mobile
1131.0,24,2,560.16,1,mobile
1132.0,114,0,0.0,1,desktop
1133.0,124,1,25.26,1,desktop
1134.0,32,0,0.0,1,mobile
1135.0,43,0,0.0,1,desktop
1136.0,40,0,0.0,1,mobile
1137.0,2,0,0.0,1,mobile
1138.0,64,0,0.0,1,mobile
1139.0,54,0,0.0,1,desktop
1140.0,71,0,0.0,1,desktop
1141.0,69,1,669.95,1,mobile
1142.0,134,1,57.85,1,mobile
1143.0,54,2,189.24,1,mobile
1144.0,74,2,301.96,1,mobile
1145.0,18,0,0.0,1,mobile
1146.0,45,0,0.0,1,desktop
1147.0,47,1,287.26,1,desktop
1148.0,96,0,0.0,1,mobile
1149.0,121,0,0.0,1,desktop
1150.0,40,1,98.92,1,mobile
1151.0,24,0,0.0,1,mobile
1152.0,67,0,0.0,1,mobile
1153.0,110,0,0.0,1,desktop
1154.0,46,0,0.0,1,desktop
1155.0,68,1,535.53,1,mobile
1156.0,131,2,608.3000000000001,1,desktop
1157.0,130,0,0.0,1,mobile
1158.0,116,0,0.0,1,desktop
1159.0,100,0,0.0,1,mobile
1160.0,30,0,0.0,1,mobile
1161.0,7,0,0.0,1,mobile
1162.0,127,2,388.95000000000005,1,mobile
1163.0,36,0,0.0,1,mobile
1164.0,54,0,0.0,1,mobile
1165.0,48,0,0.0,1,mobile
1166.0,147,2,9.84,2,desktop
1167.0,10,0,0.0,1,mobile
1168.0,124,1,14.18,2,mobile
1169.0,33,0,0.0,1,mobile
1170.0,120,1,42.11,1,mobile
1171.0,120,0,0.0,1,mobile
1172.0,7,0,0.0,1,mobile
1173.0,67,0,0.0,1,mobile
1174.0,58,0,0.0,1,mobile
1175.0,110,1,469.2,1,desktop
1176.0,122,0,0.0,1,mobile
1177.0,111,0,0.0,1,mobile
1178.0,78,0,0.0,1,desktop
1179.0,55,0,0.0,1,desktop
1180.0,58,0,0.0,1,mobile
1181.0,65,0,0.0,1,mobile
1182.0,56,0,0.0,1,mobile
1183.0,17,1,159.37,1,desktop
1184.0,33,0,0.0,1,desktop
1185.0,118,0,0.0,1,mobile
1186.0,123,1,1476.22,1,desktop
1187.0,135,1,60.39,1,mobile
1188.0,47,0,0.0,1,desktop
1189.0,48,0,0.0,1,mobile
1190.0,10,0,0.0,1,mobile
1191.0,125,0,0.0,1,mobile
1192.0,126,1,5500.65,1,desktop
1193.0,113,0,0.0,1,desktop
1194.0,125,0,0.0,1,desktop
1195.0,91,1,17.49,1,mobile
1196.0,34,0,0.0,1,mobile
1197.0,121,2,119.97,1,mobile
1198.0,91,2,550.87,1,mobile
1199.0,32,0,0.0,1,desktop
1200.0,118,2,34.89,1,mobile
1201.0,118,1,20.61,1,mobile
1202.0,57,1,350.85,1,desktop
1203.0,64,0,0.0,1,desktop
1204.0,64,0,0.0,1,desktop
1205.0,63,0,0.0,1,mobile
1206.0,120,0,0.0,1,mobile
1207.0,61,0,0.0,1,desktop
1208.0,71,0,0.0,1,desktop
1209.0,41,0,0.0,1,mobile
1210.0,99,3,63.08,1,mobile
1211.0,13,0,0.0,1,desktop
1212.0,75,0,0.0,1,desktop
1213.0,49,0,0.0,1,desktop
1214.0,54,0,0.0,1,mobile
1215.0,59,0,0.0,1,mobile
1216.0,119,0,0.0,1,mobile
1217.0,119,2,7138.44,1,mobile
1218.0,118,1,278.96,1,tablet
1219.0,125,2,414.0,1,mobile
1220.0,64,0,0.0,1,mobile
1221.0,47,0,0.0,1,desktop
1222.0,84,0,0.0,1,mobile
1223.0,42,0,0.0,1,desktop
1224.0,105,0,0.0,1,desktop
1225.0,91,0,0.0,1,desktop
1226.0,14,0,0.0,1,mobile
1227.0,34,0,0.0,1,mobile
1228.0,11,0,0.0,1,desktop
1229.0,32,0,0.0,1,desktop
1230.0,74,0,0.0,1,desktop
1231.0,131,0,0.0,1,desktop
1232.0,114,0,0.0,1,desktop
1233.0,112,1,3.45,1,mobile
1234.0,15,0,0.0,1,mobile
1235.0,35,0,0.0,1,mobile
1236.0,62,0,0.0,1,mobile
1237.0,120,2,128.19,1,mobile
1238.0,89,1,91.0,1,mobile
1239.0,39,1,169.88,1,mobile
1240.0,51,0,0.0,1,mobile
1241.0,28,1,216.42,1,mobile
1242.0,45,0,0.0,1,mobile
1243.0,54,6,39.300000000000004,1,mobile
1244.0,75,0,0.0,1,mobile
1245.0,55,0,0.0,1,desktop
1246.0,64,1,272.92,1,mobile
1247.0,111,0,0.0,1,desktop
1248.0,105,2,116.88000000000001,1,desktop
1249.0,117,0,0.0,1,mobile
1250.0,67,0,0.0,1,mobile
1251.0,55,0,0.0,1,tablet
1252.0,126,2,521.25,1,mobile
1253.0,125,0,0.0,1,desktop
1254.0,130,1,55.1,2,desktop
1255.0,57,0,0.0,1,mobile
1256.0,131,1,333.43,1,mobile
1257.0,41,2,107.03,1,desktop
1258.0,66,1,2.99,1,desktop
1259.0,122,1,15.91,1,mobile
1260.0,139,1,34.25,1,desktop
1261.0,132,4,1082.69,1,mobile
1262.0,72,2,240.41,1,mobile
1263.0,104,0,0.0,1,mobile
1264.0,134,0,0.0,1,mobile
1265.0,36,0,0.0,1,desktop
1266.0,96,0,0.0,1,mobile
1267.0,104,1,21.76,1,desktop
1268.0,101,0,0.0,1,desktop
1269.0,124,3,2174.77,1,mobile
1270.0,42,0,0.0,1,mobile
1271.0,20,0,0.0,1,mobile
1272.0,52,1,102.21,1,mobile
1273.0,210,1,79.13,2,mobile
1274.0,28,0,0.0,1,mobile
1275.0,124,0,0.0,1,mobile
1276.0,75,0,0.0,1,desktop
1277.0,45,1,408.99,1,mobile
1278.0,131,0,0.0,1,desktop
1279.0,108,0,0.0,1,mobile
1280.0,111,2,58.25,1,mobile
1281.0,40,0,0.0,1,mobile
1282.0,69,0,0.0,1,desktop
1283.0,87,1,20.51,1,mobile
1284.0,50,1,30.45,1,desktop
1285.0,122,1,126.07,1,mobile
1286.0,120,0,0.0,1,mobile
1287.0,34,0,0.0,1,mobile
1288.0,75,0,0.0,1,mobile
1289.0,118,0,0.0,1,desktop
1290.0,122,1,33.37,1,mobile
1291.0,29,0,0.0,1,desktop
1292.0,26,0,0.0,1,desktop
1293.0,64,0,0.0,1,mobile
1294.0,56,0,0.0,1,desktop
1295.0,9,0,0.0,1,mobile
1296.0,46,0,0.0,1,mobile
1297.0,14,1,182.47,1,mobile
1298.0,38,0,0.0,1,mobile
1299.0,42,0,0.0,1,mobile
1300.0,13,1,36.48,1,mobile
1301.0,91,0,0.0,1,mobile
1302.0,126,2,3632.2799999999997,1,desktop
1303.0,108,0,0.0,1,desktop
1304.0,20,0,0.0,1,desktop
1305.0,31,1,1438.52,1,mobile
1306.0,72,1,358.41,1,mobile
1307.0,109,2,16.1,1,desktop
1308.0,142,1,41.7,1,mobile
1309.0,110,1,110.89,1,mobile
1310.0,55,0,0.0,1,desktop
1311.0,60,0,0.0,1,mobile
1312.0,123,0,0.0,1,mobile
1313.0,27,0,0.0,1,mobile
1314.0,80,0,0.0,1,desktop
1315.0,67,0,0.0,1,mobile
1316.0,60,0,0.0,1,desktop
1317.0,112,0,0.0,1,desktop
1318.0,94,0,0.0,1,mobile
1319.0,42,0,0.0,1,mobile
1320.0,72,0,0.0,1,desktop
1321.0,114,0,0.0,1,mobile
1322.0,141,1,36.93,1,desktop
1323.0,84,1,51.75,1,desktop
1324.0,35,0,0.0,1,mobile
1325.0,139,1,49.21,1,desktop
1326.0,129,0,0.0,1,mobile
1327.0,48,0,0.0,1,mobile
1328.0,80,0,0.0,1,mobile
1329.0,13,0,0.0,1,mobile
1330.0,119,1,632.05,1,mobile
1331.0,130,2,2322.4,1,mobile
1332.0,126,1,105.43,1,mobile
1333.0,148,1,32.91,1,mobile
1334.0,104,0,0.0,1,desktop
1335.0,127,0,0.0,1,mobile
1336.0,40,0,0.0,1,mobile
1337.0,83,1,163.13,1,mobile
1338.0,38,0,0.0,1,mobile
1339.0,55,0,0.0,1,mobile
1340.0,134,2,562.07,1,desktop
1341.0,82,0,0.0,1,mobile
1342.0,37,0,0.0,1,mobile
1343.0,124,2,2.95,1,desktop
1344.0,139,4,279.54,1,mobile
1345.0,56,1,95.57,1,mobile
1346.0,61,0,0.0,1,mobile
1347.0,49,0,0.0,1,desktop
1348.0,60,0,0.0,1,mobile
1349.0,24,0,0.0,1,desktop
1350.0,36,0,0.0,1,desktop
1351.0,7,0,0.0,1,mobile
1352.0,130,1,17.47,1,mobile
1353.0,38,0,0.0,1,mobile
1354.0,64,0,0.0,1,mobile
1355.0,23,0,0.0,1,tablet
1356.0,118,0,0.0,1,mobile
1357.0,128,2,242.58999999999997,1,desktop
1358.0,123,0,0.0,1,tablet
1359.0,78,0,0.0,1,desktop
1360.0,34,1,186.13,1,mobile
1361.0,123,1,576.44,1,mobile
1362.0,122,1,323.3,1,mobile
1363.0,48,0,0.0,1,mobile
1364.0,52,0,0.0,1,mobile
1366.0,29,0,0.0,1,desktop
1367.0,65,0,0.0,1,mobile
1368.0,52,0,0.0,1,desktop
1369.0,113,1,641.24,1,mobile
1370.0,108,0,0.0,1,desktop
1371.0,64,1,483.95,1,desktop
1372.0,55,1,251.6,1,desktop
1373.0,6,0,0.0,1,mobile
1374.0,29,0,0.0,1,mobile
1375.0,85,0,0.0,1,desktop
1376.0,27,0,0.0,1,desktop
1377.0,106,0,0.0,1,desktop
1378.0,112,0,0.0,1,desktop
1379.0,110,0,0.0,1,mobile
1380.0,113,1,17.88,1,mobile
1381.0,30,0,0.0,1,mobile
1382.0,52,0,0.0,1,mobile
1383.0,32,1,91.2,1,desktop
1384.0,46,0,0.0,1,mobile
1385.0,67,0,0.0,1,desktop
1386.0,24,0,0.0,1,mobile
1387.0,93,0,0.0,1,mobile
1388.0,135,0,0.0,1,desktop
1389.0,211,1,297.51,2,mobile
1390.0,70,0,0.0,1,mobile
1391.0,60,2,1668.04,1,mobile
1392.0,56,0,0.0,1,mobile
1393.0,169,2,1140.9099999999999,2,mobile
1394.0,121,0,0.0,1,mobile
1395.0,80,2,1143.81,1,desktop
1396.0,51,1,82.71,1,desktop
1397.0,116,0,0.0,1,desktop
1398.0,48,0,0.0,1,mobile
1399.0,66,0,0.0,1,mobile
1400.0,43,0,0.0,1,mobile
1401.0,80,0,0.0,1,mobile
1402.0,136,0,0.0,1,desktop
1403.0,93,1,46.16,1,mobile
1404.0,44,0,0.0,1,mobile
1405.0,129,0,0.0,1,desktop
1406.0,109,0,0.0,1,mobile
1407.0,23,0,0.0,1,mobile
1408.0,80,0,0.0,1,mobile
1409.0,38,0,0.0,1,mobile
1410.0,49,0,0.0,1,mobile
1411.0,65,1,39.6,1,mobile
1412.0,9,0,0.0,1,tablet
1413.0,137,2,998.5,1,mobile
1414.0,73,0,0.0,1,mobile
1415.0,58,0,0.0,1,desktop
1416.0,64,1,56.54,1,desktop
1417.0,50,0,0.0,1,desktop
1418.0,116,1,18.36,1,mobile
1419.0,112,3,253.69,1,mobile
1420.0,115,1,98.33,1,mobile
1421.0,73,0,0.0,1,mobile
1422.0,35,1,2937.26,1,mobile
1424.0,81,1,46.82,1,mobile
1425.0,36,0,0.0,1,mobile
1426.0,131,0,0.0,1,desktop
1427.0,136,0,0.0,1,mobile
1428.0,107,0,0.0,1,mobile
1429.0,113,1,119.62,1,mobile
1430.0,128,1,66.99,1,desktop
1431.0,26,1,2044.25,1,mobile
1432.0,82,0,0.0,1,desktop
1433.0,116,0,0.0,1,desktop
1434.0,41,1,335.95,1,desktop
1435.0,13,0,0.0,1,desktop
1436.0,68,1,159.08,1,mobile
1437.0,129,0,0.0,1,mobile
1438.0,114,1,337.11,1,desktop
1439.0,37,0,0.0,1,mobile
1440.0,42,0,0.0,1,desktop
1441.0,46,0,0.0,1,desktop
1442.0,38,0,0.0,1,mobile
1443.0,59,0,0.0,1,desktop
1444.0,128,0,0.0,1,desktop
1445.0,127,0,0.0,1,mobile
1446.0,87,0,0.0,1,desktop
1447.0,39,1,74.19,1,mobile
1448.0,115,0,0.0,1,mobile
1449.0,245,0,0.0,2,mobile
1450.0,108,1,192.47,1,tablet
1451.0,61,1,26.79,1,mobile
1452.0,58,2,83.83,1,mobile
1453.0,134,2,564.35,1,desktop
1454.0,114,1,37.67,1,mobile
1455.0,50,0,0.0,1,mobile
1456.0,64,0,0.0,1,mobile
1457.0,122,3,195.27,1,mobile
1458.0,41,0,0.0,1,mobile
1459.0,75,0,0.0,1,mobile
1460.0,23,0,0.0,1,mobile
1461.0,52,0,0.0,1,mobile
1462.0,52,0,0.0,1,mobile
1463.0,114,2,28.0,1,mobile
1464.0,20,1,3.72,1,mobile
1465.0,109,2,334.47,1,mobile
1466.0,44,1,22.35,1,mobile
1467.0,16,0,0.0,1,mobile
1468.0,38,1,17.01,1,desktop
1469.0,104,1,13.78,1,mobile
1470.0,132,5,5603.99,1,mobile
1471.0,134,1,165.93,1,desktop
1472.0,58,0,0.0,1,desktop
1473.0,53,0,0.0,1,mobile
1474.0,101,0,0.0,1,mobile
1475.0,113,1,225.27,1,tablet
1476.0,127,0,0.0,1,mobile
1477.0,41,0,0.0,1,mobile
1478.0,82,0,0.0,1,mobile
1479.0,114,0,0.0,1,desktop
1480.0,123,0,0.0,1,mobile
1481.0,128,0,0.0,1,mobile
1482.0,27,0,0.0,1,mobile
1483.0,55,0,0.0,1,mobile
1484.0,34,0,0.0,1,mobile
1485.0,113,1,118.53,1,desktop
1486.0,135,1,204.38,1,mobile
1487.0,107,1,2377.24,1,desktop
1488.0,50,0,0.0,1,mobile
1489.0,32,0,0.0,1,desktop
1490.0,37,0,0.0,1,mobile
1491.0,95,0,0.0,1,mobile
1492.0,23,0,0.0,1,mobile
1493.0,119,0,0.0,1,desktop
1494.0,110,2,1795.24,1,mobile
1495.0,156,1,1252.05,2,mobile
1496.0,122,2,73.28999999999999,1,mobile
1497.0,59,0,0.0,1,desktop
1498.0,60,0,0.0,1,desktop
1499.0,128,1,115.38,1,mobile
1500.0,142,1,19.86,1,mobile
1501.0,31,0,0.0,1,mobile
1502.0,73,0,0.0,1,desktop
1503.0,148,0,0.0,2,desktop
1504.0,105,0,0.0,1,mobile
1505.0,125,0,0.0,1,desktop
1506.0,24,0,0.0,1,mobile
1507.0,76,0,0.0,1,mobile
1508.0,76,1,31.72,1,mobile
1509.0,51,1,199.78,1,desktop
1510.0,90,0,0.0,1,desktop
1511.0,42,1,134.42,1,mobile
1512.0,55,0,0.0,1,mobile
1513.0,88,0,0.0,1,mobile
1514.0,110,3,1676.79,1,mobile
