investigation_id,transaction_id,flagged_date,flag_score,outcome,resolution_time_hours,amount,is_fraud,customer_id,merchant_id
316,52645,2024-02-23 11:09:33,2,false_positive_cleared,13.31,27.66,False,5330,678
317,52737,2024-02-23 13:27:49,2,false_positive_cleared,24.53,6185.31,False,5463,625
318,53145,2024-02-23 23:03:11,2,false_positive_cleared,22.07,245.41,False,3627,588
320,53710,2024-02-24 12:00:42,2,confirmed_fraud,28.16,201.96,True,2570,569
321,53993,2024-02-24 19:09:32,2,false_positive_cleared,5.04,16.32,False,1829,308
322,54172,2024-02-24 23:41:58,2,false_positive_cleared,36.92,3041.32,False,5250,380
329,54271,2024-02-25 02:32:36,1,false_positive_cleared,7.86,296.08,False,3775,590
323,54441,2024-02-25 06:19:21,2,false_positive_cleared,16.16,6.49,False,2721,525
324,54463,2024-02-25 06:44:18,2,false_positive_cleared,3.74,48.79,False,3155,440
325,54850,2024-02-25 16:33:38,2,false_positive_cleared,17.22,1985.19,False,3318,489
327,54911,2024-02-25 18:04:21,2,false_positive_cleared,10.72,62.22,False,3108,178
326,54950,2024-02-25 18:54:04,2,false_positive_cleared,12.8,3028.35,False,245,556
328,55078,2024-02-25 22:24:11,2,false_positive_cleared,11.67,41.37,False,3136,111
330,55174,2024-02-26 00:22:01,2,false_positive_cleared,2.45,66.34,False,1030,554
331,55187,2024-02-26 00:38:36,2,false_positive_cleared,6.98,1.0,False,4292,689
332,55204,2024-02-26 01:01:32,2,false_positive_cleared,17.27,2569.5,False,185,341
336,55406,2024-02-26 05:48:34,0,false_positive_cleared,2.09,71.76,False,893,517
333,55472,2024-02-26 07:35:22,2,confirmed_fraud,5.46,12.57,True,3657,724
334,55676,2024-02-26 12:38:34,2,false_positive_cleared,16.68,141.79,False,2428,30
335,56003,2024-02-26 20:17:56,2,false_positive_cleared,2.36,86.75,False,1177,690
337,56301,2024-02-27 03:51:02,2,false_positive_cleared,3.96,67.28,False,4962,77
338,56342,2024-02-27 05:05:42,2,confirmed_fraud,23.21,50.39,False,1626,114
339,56454,2024-02-27 07:47:34,2,false_positive_cleared,16.08,72.0,False,4618,558
340,56506,2024-02-27 09:18:26,2,false_positive_cleared,7.61,96.85,False,509,382
341,56844,2024-02-27 18:18:21,2,false_positive_cleared,8.87,2.02,False,4926,367
342,56926,2024-02-27 20:00:18,2,false_positive_cleared,13.97,98.32,False,4223,704
343,57486,2024-02-28 09:49:20,2,false_positive_cleared,2.06,243.52,False,1030,694
344,57529,2024-02-28 10:39:44,2,false_positive_cleared,18.0,105.02,False,2576,543
345,57551,2024-02-28 11:22:04,2,false_positive_cleared,5.63,278.17,False,1108,660
346,57569,2024-02-28 11:43:27,2,false_positive_cleared,2.34,675.2,False,1556,756
347,57595,2024-02-28 12:13:46,2,false_positive_cleared,22.2,2631.09,False,2421,24
348,57769,2024-02-28 17:23:39,2,false_positive_cleared,3.59,33.43,False,2197,59
351,57805,2024-02-28 18:21:58,0,false_positive_cleared,0.33,12.25,False,5265,598
349,57935,2024-02-28 21:41:41,2,false_positive_cleared,9.39,16.72,False,1082,524
350,57966,2024-02-28 22:21:19,2,false_positive_cleared,25.59,188.66,False,1199,660
352,58141,2024-02-29 02:47:03,2,false_positive_cleared,10.9,7.9,False,5916,607
353,58224,2024-02-29 04:43:20,2,false_positive_cleared,11.31,2492.9,False,4739,279
354,58276,2024-02-29 05:50:44,2,false_positive_cleared,10.36,61.0,False,5927,290
355,58353,2024-02-29 07:35:45,2,false_positive_cleared,21.39,90.02,False,553,146
356,58641,2024-02-29 14:48:07,2,false_positive_cleared,1.51,97.76,False,3211,285
357,58691,2024-02-29 15:57:18,2,false_positive_cleared,10.78,6.58,False,1966,297
358,58692,2024-02-29 15:57:59,2,false_positive_cleared,19.87,24.19,False,3320,112
359,58715,2024-02-29 16:36:05,2,false_negative_cleared,4.29,61.87,True,4719,334
360,58757,2024-02-29 17:34:47,2,false_positive_cleared,13.65,66.28,False,4749,609
361,58760,2024-02-29 17:38:06,2,confirmed_fraud,2.24,56.74,True,2385,483
362,59171,2024-03-01 03:22:33,2,false_positive_cleared,15.43,106.45,False,1498,519
363,59233,2024-03-01 04:53:29,2,false_positive_cleared,25.36,4581.91,False,2509,230
366,59260,2024-03-01 05:45:22,0,false_positive_cleared,18.39,31.44,False,3195,328
367,59388,2024-03-01 08:38:43,0,false_positive_cleared,1.08,21.37,False,2510,248
364,59434,2024-03-01 09:51:21,2,false_positive_cleared,28.95,23.06,False,135,417
368,59735,2024-03-01 17:27:06,0,false_positive_cleared,6.81,26.35,False,937,570
365,59814,2024-03-01 19:00:56,2,false_positive_cleared,2.94,15.18,False,313,413
369,60146,2024-03-02 03:18:17,2,false_positive_cleared,13.91,1972.17,False,4699,166
370,60324,2024-03-02 07:37:14,2,false_positive_cleared,27.88,144.27,False,162,208
371,60453,2024-03-02 10:32:35,2,false_positive_cleared,5.89,31.35,False,2315,406
373,60490,2024-03-02 11:28:58,0,false_positive_cleared,9.39,170.64,False,2579,44
372,60893,2024-03-02 21:17:11,2,false_positive_cleared,11.51,14.92,False,2857,137
374,61033,2024-03-03 00:25:40,2,false_positive_cleared,34.6,29.31,False,4142,363
375,61323,2024-03-03 07:47:24,2,confirmed_fraud,8.63,2.67,False,5880,333
376,61437,2024-03-03 10:15:17,2,false_positive_cleared,8.85,2393.13,False,4699,366
377,61505,2024-03-03 12:11:28,2,false_positive_cleared,16.82,60.7,False,2030,90
378,61614,2024-03-03 14:48:18,2,false_positive_cleared,2.57,889.01,False,2948,714
379,61713,2024-03-03 17:23:45,2,false_positive_cleared,4.79,12.5,False,1236,106
380,61983,2024-03-04 00:31:34,2,false_positive_cleared,25.6,2071.86,False,5541,412
381,61984,2024-03-04 00:33:21,2,confirmed_fraud,20.94,22.31,True,5198,671
382,62251,2024-03-04 06:53:35,2,false_positive_cleared,14.56,35.15,False,2352,416
383,62322,2024-03-04 08:54:31,2,false_positive_cleared,16.83,540.3,False,3175,434
384,62723,2024-03-04 18:58:26,2,false_positive_cleared,3.59,16.09,False,5018,23
385,62775,2024-03-04 20:12:34,2,false_positive_cleared,22.77,37.06,False,2670,469
386,62807,2024-03-04 20:52:05,2,false_positive_cleared,7.63,6.33,False,5588,445
387,63206,2024-03-05 06:32:46,2,false_positive_cleared,5.92,83.16,False,4851,535
388,63452,2024-03-05 12:10:53,2,false_positive_cleared,4.49,36.66,False,4441,678
389,63549,2024-03-05 14:24:39,2,false_positive_cleared,3.33,10.96,False,5970,293
390,63626,2024-03-05 15:58:10,2,false_positive_cleared,31.29,14.12,False,5536,282
391,63707,2024-03-05 17:46:33,2,false_positive_cleared,12.49,34.92,False,1256,220
392,63953,2024-03-05 23:03:10,2,false_positive_cleared,8.65,2514.97,False,2040,574
393,64053,2024-03-06 01:23:35,2,false_positive_cleared,18.46,16.86,False,1947,101
394,64855,2024-03-06 20:47:09,2,false_positive_cleared,5.89,6.19,False,2679,7
400,65254,2024-03-07 06:26:26,0,false_positive_cleared,23.76,9.41,False,922,417
395,65349,2024-03-07 08:36:38,3,false_positive_cleared,9.67,70.8,False,2464,245
396,65437,2024-03-07 10:57:46,2,false_positive_cleared,7.02,98.09,False,2176,790
398,65574,2024-03-07 14:18:49,2,false_positive_cleared,8.22,3.03,False,3693,232
399,65742,2024-03-07 18:35:01,1,false_positive_cleared,13.19,18.7,False,5822,648
397,65797,2024-03-07 20:16:11,2,false_positive_cleared,10.39,50.16,False,5622,536
401,66361,2024-03-08 09:38:38,2,false_positive_cleared,6.43,12.8,False,3197,54
402,66699,2024-03-08 17:26:06,2,false_positive_cleared,11.41,41.13,False,2547,188
403,66789,2024-03-08 20:01:50,2,false_positive_cleared,6.97,2116.2,False,5752,453
408,66966,2024-03-09 00:08:07,0,false_positive_cleared,5.6,9.83,False,5122,238
404,67025,2024-03-09 01:24:48,2,false_positive_cleared,13.15,13.57,False,665,340
406,67088,2024-03-09 02:56:18,2,false_positive_cleared,6.2,8.3,False,2048,35
405,67309,2024-03-09 08:28:00,2,confirmed_fraud,27.65,9.16,False,1442,334
407,67595,2024-03-09 15:30:49,2,false_positive_cleared,22.05,4.79,False,2563,181
413,68019,2024-03-10 02:51:31,0,false_positive_cleared,10.47,50.82,False,5610,715
409,68156,2024-03-10 06:07:10,2,false_positive_cleared,27.18,16.57,False,1071,663
414,68177,2024-03-10 06:43:21,0,false_positive_cleared,26.31,25.76,False,216,527
410,68319,2024-03-10 10:16:11,2,false_positive_cleared,36.67,15.59,False,4378,226
412,68684,2024-03-10 18:16:28,2,false_positive_cleared,5.76,4.75,False,3143,47
411,68896,2024-03-10 23:08:51,2,false_positive_cleared,7.32,13.16,False,1208,331
415,69024,2024-03-11 01:40:24,2,false_positive_cleared,7.39,190.45,False,4680,524
416,69049,2024-03-11 02:15:14,2,false_positive_cleared,2.06,1223.61,False,1850,682
423,69073,2024-03-11 02:51:13,0,false_positive_cleared,29.45,187.38,False,2694,560
417,69168,2024-03-11 04:55:02,2,false_positive_cleared,3.5,34.94,False,398,15
418,69327,2024-03-11 08:59:51,2,false_positive_cleared,11.73,27.03,False,92,13
419,69461,2024-03-11 11:50:28,2,false_positive_cleared,35.87,40.41,False,2742,552
420,69757,2024-03-11 18:19:57,2,false_positive_cleared,2.35,724.97,False,4907,398
422,69790,2024-03-11 19:04:13,2,false_positive_cleared,28.85,1819.07,False,711,405
424,69838,2024-03-11 20:14:06,0,false_positive_cleared,8.74,15.4,False,2820,231
421,69978,2024-03-11 23:34:56,2,false_positive_cleared,21.97,40.17,False,5980,484
425,70122,2024-03-12 02:53:50,2,false_positive_cleared,2.91,2626.96,False,5692,781
429,70415,2024-03-12 10:31:50,0,false_positive_cleared,6.86,2.08,False,1890,581
426,70427,2024-03-12 10:53:28,2,false_positive_cleared,17.41,272.55,False,1477,6
427,70432,2024-03-12 10:56:45,2,confirmed_fraud,4.05,2915.79,True,2727,411
428,70556,2024-03-12 14:19:49,2,false_positive_cleared,13.9,19.15,False,1493,359
430,70661,2024-03-12 16:57:19,0,false_positive_cleared,3.82,140.59,False,129,504
431,70777,2024-03-12 19:00:49,0,false_positive_cleared,1.72,109.64,False,5097,134
432,71015,2024-03-13 00:37:37,2,false_positive_cleared,7.1,5.46,False,5861,373
442,71143,2024-03-13 03:55:01,0,false_positive_cleared,5.68,77.95,False,4912,276
433,71217,2024-03-13 05:28:39,2,false_positive_cleared,12.0,3454.37,False,711,409
434,71294,2024-03-13 07:37:26,2,false_positive_cleared,5.11,60.13,False,3243,89
435,71315,2024-03-13 08:09:01,2,false_positive_cleared,12.22,74.4,False,5676,419
436,71430,2024-03-13 11:00:23,2,false_positive_cleared,1.58,3889.04,False,4780,136
438,71526,2024-03-13 13:47:25,2,false_positive_cleared,15.61,6.2,False,4265,599
439,71545,2024-03-13 14:12:12,2,confirmed_fraud,9.68,49.55,True,3568,51
443,71564,2024-03-13 14:38:17,0,false_positive_cleared,2.65,29.34,False,5163,242
444,71646,2024-03-13 16:48:01,0,false_positive_cleared,11.91,34.14,False,3786,216
440,71777,2024-03-13 19:55:31,2,false_positive_cleared,7.9,26.59,False,538,87
441,71813,2024-03-13 20:56:58,2,false_positive_cleared,11.21,6.93,False,1321,227
437,71940,2024-03-13 23:57:47,2,false_positive_cleared,12.41,350.68,False,4788,378
445,71976,2024-03-14 01:01:19,2,confirmed_fraud,6.88,8.0,True,4994,771
449,72336,2024-03-14 08:51:16,0,false_positive_cleared,27.37,54.38,False,1858,138
446,72496,2024-03-14 12:26:15,2,false_positive_cleared,10.66,83.16,False,2270,7
447,72783,2024-03-14 19:07:10,2,false_positive_cleared,2.3,28.0,False,3310,13
448,72987,2024-03-14 23:37:06,2,false_positive_cleared,7.28,15.06,False,212,346
450,73533,2024-03-15 12:41:07,2,false_positive_cleared,3.59,15.36,False,1571,477
451,73599,2024-03-15 14:28:23,2,false_positive_cleared,7.01,1696.77,False,358,138
452,73728,2024-03-15 17:40:48,2,false_positive_cleared,17.71,15.05,False,3104,165
453,73923,2024-03-15 22:31:35,2,false_positive_cleared,9.81,129.09,False,1210,460
454,74178,2024-03-16 05:16:01,2,confirmed_fraud,3.25,1112.41,True,727,146
455,74433,2024-03-16 11:23:14,2,false_positive_cleared,20.06,179.04,False,5156,383
456,74752,2024-03-16 18:29:32,2,false_positive_cleared,14.79,150.73,False,787,659
457,74845,2024-03-16 21:01:10,2,false_positive_cleared,2.82,172.24,False,5296,369
458,75063,2024-03-17 01:39:50,2,false_positive_cleared,2.18,1.13,False,1954,251
459,75375,2024-03-17 08:03:12,2,false_positive_cleared,18.86,41.02,False,2019,601
460,75758,2024-03-17 17:42:27,2,false_positive_cleared,6.75,265.5,False,2252,174
461,75971,2024-03-17 23:20:54,2,false_positive_cleared,16.93,126.82,False,2674,764
462,76232,2024-03-18 06:07:40,2,false_positive_cleared,6.59,32.08,False,2947,334
463,76441,2024-03-18 11:04:17,2,false_positive_cleared,8.85,45.17,False,823,736
466,76459,2024-03-18 11:21:59,0,false_positive_cleared,12.2,21.61,False,4659,382
464,76958,2024-03-18 23:28:13,2,false_positive_cleared,10.86,69.97,False,4760,53
465,76967,2024-03-18 23:41:08,2,false_positive_cleared,6.37,1742.74,False,1592,727
467,77032,2024-03-19 01:05:30,2,false_positive_cleared,4.77,1917.32,False,2040,399
468,77067,2024-03-19 01:52:32,2,false_positive_cleared,15.62,1919.58,False,4227,187
469,77528,2024-03-19 13:02:31,2,false_positive_cleared,7.3,1937.95,False,4484,621
470,77602,2024-03-19 14:59:57,2,false_positive_cleared,10.79,16.0,False,3774,393
472,77807,2024-03-19 20:22:03,0,false_positive_cleared,22.82,69.38,False,5827,29
471,77859,2024-03-19 21:32:07,2,false_positive_cleared,19.2,759.79,False,2570,560
473,78036,2024-03-20 01:16:45,2,false_positive_cleared,16.05,75.48,False,1031,715
474,78081,2024-03-20 02:07:52,2,false_positive_cleared,10.19,59.54,False,1790,625
475,78096,2024-03-20 02:31:21,2,false_positive_cleared,17.03,12.34,False,1723,5
476,78233,2024-03-20 06:02:49,2,false_positive_cleared,5.58,15.67,False,1512,63
477,78330,2024-03-20 08:22:12,2,false_positive_cleared,13.3,229.13,False,1713,493
478,78500,2024-03-20 12:12:41,2,false_positive_cleared,15.61,115.36,False,225,793
479,78536,2024-03-20 13:03:38,2,false_positive_cleared,12.1,2.53,False,5012,260
482,78612,2024-03-20 15:02:15,0,confirmed_fraud,9.32,12.32,False,4447,256
481,78634,2024-03-20 15:33:13,1,false_positive_cleared,5.99,11.02,False,5574,90
480,78917,2024-03-20 22:14:34,2,false_positive_cleared,12.96,9.49,False,5880,493
483,79177,2024-03-21 04:25:47,2,false_positive_cleared,15.01,66.82,False,2393,21
484,79398,2024-03-21 09:42:39,2,false_positive_cleared,9.58,38.4,False,1112,795
485,79457,2024-03-21 11:04:09,2,false_positive_cleared,20.76,18.69,False,2941,96
486,79790,2024-03-21 20:10:39,2,false_positive_cleared,4.43,80.73,False,2549,476
494,80101,2024-03-22 03:35:09,1,false_positive_cleared,6.96,40.03,False,2637,565
487,80170,2024-03-22 05:08:51,2,false_positive_cleared,7.97,2144.84,False,5914,589
488,80282,2024-03-22 07:30:19,2,false_positive_cleared,19.2,23.37,False,1560,480
489,80411,2024-03-22 10:52:21,2,false_positive_cleared,30.71,1339.91,False,1915,494
490,80479,2024-03-22 12:28:03,2,confirmed_fraud,10.35,281.29,True,2922,587
492,80567,2024-03-22 14:13:50,2,false_positive_cleared,22.92,27.4,False,2034,339
491,80638,2024-03-22 16:10:40,2,confirmed_fraud,15.4,77.18,True,1328,378
493,80764,2024-03-22 19:34:57,2,false_positive_cleared,15.14,83.91,False,539,416
495,81009,2024-03-23 02:10:55,2,false_positive_cleared,2.5,47.65,False,2893,482
496,81328,2024-03-23 10:03:43,2,false_positive_cleared,24.09,26.55,False,4392,800
497,81686,2024-03-23 18:37:50,2,false_positive_cleared,4.75,205.81,False,5271,797
498,81857,2024-03-23 22:38:34,2,false_positive_cleared,4.28,211.53,False,5369,163
499,81992,2024-03-24 01:21:16,2,false_positive_cleared,12.58,596.49,False,4137,585
500,82357,2024-03-24 10:12:01,2,false_positive_cleared,2.7,86.61,False,1109,66
503,82403,2024-03-24 11:36:16,0,false_positive_cleared,7.37,4.45,False,3082,600
501,82466,2024-03-24 13:02:02,2,false_positive_cleared,3.26,101.9,False,3609,250
502,82663,2024-03-24 17:41:24,2,false_positive_cleared,7.47,128.37,False,637,511
510,83058,2024-03-25 02:03:48,0,false_positive_cleared,16.9,15.72,False,5331,104
504,83309,2024-03-25 08:07:52,2,false_positive_cleared,5.5,14.55,False,3326,794
505,83433,2024-03-25 11:00:39,2,false_positive_cleared,2.11,2107.62,False,1618,90
506,83452,2024-03-25 11:28:13,2,false_positive_cleared,5.6,56.08,False,2385,717
508,83567,2024-03-25 14:23:39,2,false_positive_cleared,0.69,49.63,False,1833,227
507,83743,2024-03-25 18:24:07,2,false_positive_cleared,7.97,1606.72,False,2421,497
509,83811,2024-03-25 19:37:01,2,false_positive_cleared,24.01,42.8,False,5833,743
511,84063,2024-03-26 02:03:12,2,false_positive_cleared,20.13,46.26,False,5049,678
512,84244,2024-03-26 06:44:47,2,false_positive_cleared,14.37,148.56,False,4140,564
513,84325,2024-03-26 08:27:18,2,false_positive_cleared,4.71,1678.47,False,5375,502
521,84477,2024-03-26 12:11:25,0,confirmed_fraud,20.3,58.81,False,2515,277
514,84502,2024-03-26 12:38:17,2,false_positive_cleared,5.55,17.22,False,5929,296
515,84553,2024-03-26 13:44:16,2,false_positive_cleared,8.67,50.28,False,4185,701
516,84629,2024-03-26 15:30:20,2,false_positive_cleared,10.72,163.28,False,1204,23
517,84771,2024-03-26 18:45:02,2,false_positive_cleared,11.69,23.31,False,5962,115
519,84778,2024-03-26 18:56:01,2,false_positive_cleared,35.52,9.81,False,3030,725
518,84965,2024-03-26 23:20:16,2,false_positive_cleared,24.86,16.42,False,1660,319
520,84981,2024-03-26 23:36:25,2,false_positive_cleared,13.36,4478.19,False,3727,133
522,85285,2024-03-27 07:22:25,2,false_positive_cleared,2.84,243.15,False,4829,646
527,85288,2024-03-27 07:25:56,0,false_positive_cleared,14.18,94.74,False,937,322
523,85381,2024-03-27 09:27:15,2,false_positive_cleared,10.62,30.45,False,174,698
525,85394,2024-03-27 09:53:45,2,false_positive_cleared,19.07,11.88,False,2429,742
524,85753,2024-03-27 18:26:55,2,false_positive_cleared,10.2,13.83,False,4242,81
526,85915,2024-03-27 22:34:19,2,false_positive_cleared,7.73,6526.19,False,711,220
528,86048,2024-03-28 02:25:23,2,false_positive_cleared,2.39,391.94,False,3912,480
530,86230,2024-03-28 06:34:38,0,false_positive_cleared,21.54,243.77,False,2286,124
531,86522,2024-03-28 13:52:28,0,false_positive_cleared,5.4,74.73,False,3508,411
529,86555,2024-03-28 14:25:30,2,false_positive_cleared,6.55,229.76,False,3850,251
532,86935,2024-03-28 23:09:46,0,false_positive_cleared,17.38,41.85,False,5271,684
533,87011,2024-03-29 01:05:50,2,false_positive_cleared,5.61,26.32,False,540,300
534,87015,2024-03-29 01:10:44,2,false_positive_cleared,9.59,1086.5,False,2861,34
535,87524,2024-03-29 13:18:42,2,false_positive_cleared,7.93,110.74,False,3906,571
536,88007,2024-03-30 01:27:41,2,false_positive_cleared,6.64,156.61,False,4417,753
537,88122,2024-03-30 04:17:54,2,false_positive_cleared,25.72,13.88,False,1239,106
538,88289,2024-03-30 07:47:13,2,confirmed_fraud,7.49,8.7,False,2290,35
539,88380,2024-03-30 10:07:11,2,false_positive_cleared,0.51,1766.17,False,3024,115
547,89010,2024-03-31 00:57:03,0,false_positive_cleared,8.55,15.99,False,5708,550
540,89038,2024-03-31 01:34:25,2,confirmed_fraud,5.04,2827.21,False,4998,150
542,89244,2024-03-31 06:55:58,2,false_positive_cleared,8.55,67.61,False,5620,638
543,89425,2024-03-31 11:00:49,2,confirmed_fraud,3.33,196.97,False,1074,377
544,89442,2024-03-31 11:28:28,2,false_positive_cleared,13.08,88.63,False,5396,556
541,89448,2024-03-31 11:33:36,2,false_positive_cleared,2.01,82.44,False,3626,595
546,89578,2024-03-31 14:37:18,2,false_positive_cleared,16.01,46.35,False,3648,489
548,89746,2024-03-31 18:52:25,0,false_positive_cleared,14.75,6.3,False,1098,717
545,89881,2024-03-31 22:27:13,2,false_positive_cleared,16.31,41.31,False,1389,311
549,90128,2024-04-01 04:12:43,2,false_positive_cleared,44.32,81.24,False,1473,339
550,90679,2024-04-01 16:31:34,2,false_positive_cleared,9.43,1996.12,False,3187,464
551,90805,2024-04-01 19:26:58,2,false_positive_cleared,2.36,6.99,False,386,525
553,90907,2024-04-01 21:44:32,0,false_positive_cleared,6.7,34.26,False,4600,358
552,90980,2024-04-01 23:24:17,2,false_positive_cleared,8.27,4154.9,False,5020,305
554,91344,2024-04-02 07:53:18,2,false_positive_cleared,12.15,2259.75,False,3904,145
555,91544,2024-04-02 12:33:37,2,false_positive_cleared,6.4,77.03,False,1196,521
556,91652,2024-04-02 15:18:41,2,false_positive_cleared,17.0,28.05,False,124,202
557,91785,2024-04-02 18:37:51,2,false_positive_cleared,9.41,59.67,False,4339,282
559,92132,2024-04-03 03:14:25,2,false_positive_cleared,2.47,115.4,False,1636,190
558,92231,2024-04-03 05:40:43,3,false_positive_cleared,36.31,4.59,False,5549,619
562,92474,2024-04-03 11:29:55,0,false_positive_cleared,12.78,7.16,False,5934,417
